UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
81029.000000,35.795517,-96.787659,31979.000000,32002.000000,244.061996,401.000000,-41.500000,32703.375
81030.000000,35.793800,-96.788521,31978.000000,32003.000000,242.750000,399.375000,-41.250000,32705.125
81031.000000,35.792255,-96.789207,31988.000000,32005.000000,241.000000,397.000000,-41.250000,32708.500
81032.000000,35.790539,-96.789894,31996.000000,32010.000000,241.625000,397.750000,-41.250000,32707.500
81033.000000,35.788822,-96.790756,31989.000000,32011.000000,243.250000,399.687988,-41.750000,32705.500
81034.000000,35.787106,-96.791443,31990.000000,32015.000000,246.811996,404.625000,-42.500000,32699.250
81035.000000,35.785389,-96.792130,31979.000000,31998.000000,244.811996,402.062012,-42.250000,32696.500
81036.000000,35.783844,-96.792984,31972.000000,32001.000000,242.188004,398.250000,-41.750000,32694.500
81037.000000,35.782127,-96.793671,31977.000000,32004.000000,243.125000,399.625000,-41.750000,32689.000
81038.000000,35.780411,-96.794357,31984.000000,32006.000000,243.811996,400.500000,-42.000000,32686.000
81039.000000,35.778694,-96.795044,31959.000000,31986.000000,243.500000,399.625000,-41.750000,32677.250
81040.000000,35.776978,-96.795731,31954.000000,31981.000000,247.250000,404.875000,-42.500000,32671.875
81041.000000,35.775261,-96.796417,31951.000000,31970.000000,244.375000,401.000000,-42.250000,32666.125
81042.000000,35.773544,-96.796936,31939.000000,31962.000000,246.061996,403.375000,-42.250000,32662.125
81043.000000,35.771828,-96.797623,31929.000000,31955.000000,246.250000,403.625000,-42.250000,32650.125
81044.000000,35.770111,-96.798134,31921.000000,31943.000000,246.375000,403.812012,-42.000000,32641.125
81045.000000,35.768223,-96.798477,31909.000000,31931.000000,246.188004,403.375000,-42.000000,32641.000
81046.000000,35.766506,-96.798820,31894.000000,31922.000000,245.000000,402.000000,-42.000000,32637.125
81047.000000,35.764790,-96.799164,31887.000000,31910.000000,243.688004,399.875000,-41.500000,32634.125
81048.000000,35.762901,-96.799332,31880.000000,31911.000000,243.875000,400.375000,-41.750000,32634.500
81049.000000,35.761185,-96.799683,31889.000000,31904.000000,243.500000,399.500000,-41.500000,32638.875
81050.000000,35.759296,-96.799683,31895.000000,31907.000000,244.875000,401.500000,-42.000000,32649.625
81051.000000,35.757580,-96.799683,31913.000000,31929.000000,243.375000,399.312012,-41.750000,32659.375
81052.000000,35.755863,-96.799683,31927.000000,31941.000000,241.561996,397.562012,-41.750000,32670.125
81053.000000,35.753975,-96.799683,31941.000000,31963.000000,240.311996,395.125000,-41.500000,32681.750
81054.000000,35.752258,-96.799507,31952.000000,31968.000000,240.061996,394.937988,-41.500000,32681.875
81055.000000,35.750370,-96.799332,31958.000000,31978.000000,240.311996,395.187988,-41.750000,32687.625
81056.000000,35.748653,-96.799164,31970.000000,31983.000000,239.750000,394.375000,-41.750000,32691.750
81057.000000,35.746765,-96.798996,31972.000000,31994.000000,239.500000,394.000000,-41.750000,32693.500
81058.000000,35.745049,-96.798645,31971.000000,31994.000000,240.375000,395.250000,-42.000000,32692.625
81059.000000,35.743332,-96.798309,31970.000000,31994.000000,240.438004,395.187988,-42.000000,32689.375
81060.000000,35.741444,-96.797791,31966.000000,31987.000000,240.500000,395.312012,-42.000000,32687.625
81061.000000,35.739727,-96.797272,31963.000000,31986.000000,240.438004,395.312012,-42.000000,32684.500
81062.000000,35.738010,-96.796761,31964.000000,31981.000000,239.875000,394.625000,-42.000000,32681.250
81063.000000,35.736294,-96.796249,31964.000000,31980.000000,239.311996,393.875000,-41.750000,32679.125
81064.000000,35.734577,-96.795731,31961.000000,31982.000000,238.311996,392.437988,-41.500000,32677.000
81065.000000,35.732861,-96.795044,31967.000000,31981.000000,239.000000,393.562012,-41.500000,32674.750
81066.000000,35.730972,-96.794525,31969.000000,31984.000000,239.188004,393.500000,-41.750000,32673.750
