971735794 40.147476 -105.040916 4805.339844 1.493000 1493.599976 102
971735808 40.147350 -105.041084 4825.589844 1.474000 1494.400024 102
971735810 40.147327 -105.041107 4828.609863 1.474000 1494.400024 103
971735825 40.147156 -105.041222 4850.000000 1.465000 1494.800049 104
971735839 40.146969 -105.041267 4871.229980 1.465000 1495.599976 102
971735848 40.146847 -105.041275 4884.740234 1.484000 1495.599976 105
971735861 40.146667 -105.041283 4905.040039 1.680000 1496.400024 105
971735874 40.146496 -105.041290 4925.589844 1.493000 1496.400024 103
971735888 40.146313 -105.041283 4945.870117 1.484000 1496.599976 101
971735893 40.146244 -105.041283 4953.609863 1.484000 1496.400024 98
971735897 40.146187 -105.041283 4959.819824 1.484000 1496.400024 102
971735909 40.145988 -105.041267 4981.649902 1.493000 1496.800049 102
971735910 40.145966 -105.041267 4984.330078 1.502000 1496.599976 105
971735915 40.145840 -105.041267 4998.419922 2.669000 1496.599976 108
971735916 40.145813 -105.041267 5001.390137 2.706000 1496.599976 111
971735924 40.145615 -105.041283 5023.410156 2.865000 1495.800049 111
971735931 40.145432 -105.041275 5043.560059 2.846000 1495.599976 113
971735935 40.145329 -105.041275 5055.129883 2.846000 1495.000000 117
971735936 40.145306 -105.041275 5057.589844 2.846000 1494.599976 120
971735938 40.145271 -105.041275 5061.450195 2.855000 1494.400024 123
971735951 40.145100 -105.041275 5082.620117 1.530000 1494.000000 121
971735965 40.144917 -105.041275 5102.910156 1.400000 1494.199951 118
971735977 40.144817 -105.041420 5121.939941 1.456000 1494.199951 115
971735989 40.144875 -105.041649 5142.700195 1.512000 1494.400024 113
971735996 40.144970 -105.041870 5164.209961 3.060000 1494.599976 115
971736003 40.145058 -105.042084 5184.359863 2.137000 1495.000000 115
971736008 40.145077 -105.042259 5196.419922 3.116000 1495.199951 118
971736015 40.145100 -105.042496 5216.819824 3.079000 1495.599976 119
971736023 40.145126 -105.042740 5237.669922 3.014000 1494.199951 121
971736034 40.145123 -105.042915 5252.509766 1.344000 1494.199951 124
971736047 40.145111 -105.043121 5270.509766 1.390000 1494.400024 127
971736062 40.145069 -105.043358 5291.129883 1.381000 1494.400024 128
971736071 40.145020 -105.043495 5304.000000 1.390000 1494.400024 125
971736081 40.144966 -105.043640 5320.049805 1.400000 1494.400024 119
971736082 40.144962 -105.043655 5321.459961 1.400000 1494.400024 116
971736088 40.144924 -105.043747 5330.180176 1.409000 1494.400024 113
971736099 40.144844 -105.043968 5350.939941 1.428000 1495.400024 111
971736106 40.144836 -105.044205 5371.660156 2.967000 1496.599976 111
971736110 40.144882 -105.044334 5383.740234 2.986000 1497.199951 115
971736116 40.144966 -105.044525 5402.120117 2.986000 1496.599976 118
