# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase, dalt, r_calcfp, r_phi_offset, 
188,84362,0,0,0,0, 40060, 40061,  0.00, 30.00,  0.00, -0.74, 36.00,  0.00,  0.00
189,84366,0,0,0,0, 40068, 40068,120.00, 62.00,  0.00, -0.74,120.00,  0.00,  0.00
190,84371,0,0,0,0, 40073, 40070,  0.00, 72.00,  0.00, -0.74, 60.00,  0.00,  0.00
191,84375,0,0,0,0, 40073, 40070,  0.00, 60.00,  0.00, -0.74,  0.00,  0.00,  0.00
192,84380,0,0,0,0, 40073, 40069,  0.00, 20.00,  0.00, -0.74,  0.00,  0.00,  0.00
193,84384,0,0,0,0, 40072, 40069,  0.00, -5.00,  0.00, -0.74,-15.00,  0.00,  0.00
194,84389,0,0,0,0, 40074, 40075,  0.00,  3.00,  0.00, -0.74, 24.00,  0.00,  0.00
195,84393,0,0,0,0, 40079, 40075,  0.00, 28.00,  0.00, -0.74, 75.00,  0.00,  0.00
196,84398,0,0,0,0, 40079, 40075,  0.00, 33.00,  0.00, -0.74,  0.00,  0.00,  0.00
197,84402,0,0,0,0, 40079, 40076,  0.00, 25.00,  0.00, -0.70,  0.00,  0.00,  0.00
198,84407,0,0,0,0, 40078, 40073,  0.00, -4.00,  0.00, -0.66,-12.00,  0.00,  0.00
199,84411,0,0,0,0, 40076, 40076,  0.00,-14.00,  0.00, -0.62,-30.00,  0.00,  0.00
200,84416,0,0,0,0, 40079, 40075,  0.00, -2.00,  0.00, -0.59, 36.00,  0.00,  0.00
201,84420,0,0,0,0, 40079, 40076,  0.00,  2.00,  0.00, -0.55,  0.00,  0.00,  0.00
202,84425,0,0,0,0, 40081, 40080,  0.00, 20.00,  0.00, -0.51, 24.00,  0.00,  0.00
203,84430,0,0,0,0, 40083, 40080,  0.00, 16.00,  0.00, -0.47, 24.00,  0.00,  0.00
204,84434,0,0,0,0, 40083, 40081,  0.00, 16.00,  0.00, -0.43,  0.00,  0.00,  0.00
205,84439,0,0,0,0, 40083, 40078,  0.00,  8.00,  0.00, -0.40,  0.00,  0.00,  0.00
206,84443,0,0,0,0, 40078, 40072,  0.00,-25.00,  0.00, -0.36,-75.00,  0.00,  0.00
